id,tenant_domain,market_id,user_id,action,entity_type,entity_id,status,message,details,created_at
323de2b6-8475-4d29-9eca-b2a59a6d2657,synozur.com,,,social_publish,generated_post,a2285446-07e2-42bf-a3c0-dc15d3ab3af3,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:13:45.736237
06d99493-d330-4881-a129-97a72e922fe8,synozur.com,,,social_publish,generated_post,0ee2242f-c8c6-48c4-ba7a-0a781a2b8d36,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:13:46.05497
99996fbf-71c3-4bd3-b7f7-d72440e6d861,synozur.com,,,social_publish,generated_post,8dd664d1-5e24-493a-b054-181e2ad3f540,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:13:48.941317
8d286c73-559c-40fb-9e87-4390178a6511,synozur.com,,,social_publish,generated_post,75612a29-d6ce-4bae-8b8f-55421526e576,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:13:49.210381
8ce04ff7-214d-4127-a2bd-6452777aad96,synozur.com,,,social_publish,generated_post,f3565a5c-afda-4d70-b3b1-1b2b0410be3a,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:13:49.447313
5518b5d6-2114-4c86-9894-82937d686a22,synozur.com,,,social_publish,generated_post,c32c15c2-c6ba-4b8c-8a34-93098cabc7dc,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:13:54.534047
ae23c8c0-b8fc-4651-b21d-983aca9f6141,synozur.com,,,social_publish,generated_post,93a8707c-ea23-4076-80f4-f1c0800d0441,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:13:54.773395
0e0c0e9e-924a-4a22-86f4-2e1000744062,synozur.com,,,social_publish,generated_post,dbe10679-a394-4eeb-8a8a-c469c75b85e5,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:00.695795
205b2d90-a988-494f-8af5-78c0863ac383,synozur.com,,,social_publish,generated_post,fe8e8e1a-be26-4170-bd3c-bbb60b94f6b3,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:00.988015
0d78587b-16e6-4614-baf2-30552d6341be,synozur.com,,,social_publish,generated_post,193a3dfc-8432-439e-8d19-ab16b2bbb558,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:01.326979
b2e9dafb-c6ca-4923-95f7-4ef4ec8e277a,synozur.com,,,social_publish,generated_post,c0f93ecc-d46f-4b60-8e4e-15e854124f53,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:01.550399
3d0f26a4-58e6-4c40-88e8-95e0d45e24d0,synozur.com,,,social_publish,generated_post,b381a9ef-124c-488e-89fb-7a893faeb006,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:01.788271
5c298f1a-27cc-4f40-9a63-62f5fed8a63a,synozur.com,,,social_publish,generated_post,9952ddfd-4e65-4ad5-bcf7-d71cb6055943,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:02.02797
7ba22337-2c7b-4122-9f6c-096b0c1c7bac,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,116500d0-357e-4ace-a7af-7264ed58e22a,social_publish,generated_post,8ac77a0c-8bbe-4164-a9e4-4626f9a3a0ca,ok,Manually published to twitter,"{""url"": ""https://twitter.com/synozur/status/2070903489287385472"", ""accountId"": ""f7e9fed0-4ed0-467e-ac02-bf140adae7ed""}",2026-06-27 16:14:02.242136
fa7ceacc-776f-4f16-8fde-f747c32cbfb1,synozur.com,,,social_publish,generated_post,5b72aadb-0c21-4c14-8f27-a9a7039a6c3c,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:02.264046
ca040e1f-ad92-42ea-9b7e-daaf3826a87b,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,2b237ddd-0f61-426e-8218-b49a7ca7c6cd,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476680590780489728/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:59:23.657442
2064c489-2ad1-4979-8a8c-b0adf1bf3914,synozur.com,,,social_publish,generated_post,98bb93f5-304d-4483-9efd-ae88a1ffe772,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:02.559799
ffcf6c77-e58e-4c73-8788-307d8d03bb46,synozur.com,,,social_publish,generated_post,b86246e5-9b1e-45e5-8a7f-de42d15ce64b,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:02.784919
2a4d9f32-208d-4326-956f-f3f60701a349,synozur.com,,,social_publish,generated_post,43eb892a-abb9-41ae-9490-7efc90f9f3a7,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:03.017381
003e4d23-825c-420f-ba01-99370886028d,synozur.com,,,social_publish,generated_post,e29e6246-d440-4fa0-b288-10359e10d28a,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:06.524007
c85ad113-65ed-44b7-8d4c-5a6607d57005,synozur.com,,,social_publish,generated_post,f24510e9-f38e-4c44-b1f3-fe02a13355c5,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:12.753434
6b95d38b-693b-4b34-995d-182aabd5f49f,synozur.com,,,social_publish,generated_post,1ce5dd40-948d-4371-83d2-ddcc34c8cdfa,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:03.255953
09ea4cbb-5328-4638-bcf9-043177698a00,synozur.com,,,social_publish,generated_post,5f8a3b3a-1c53-48e8-952a-ec904ac5f9aa,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:04.021779
e8b12efd-3419-416e-bc77-8be7fa30f84b,synozur.com,,,social_publish,generated_post,066e322a-12f0-4eb5-ad05-97306e1aca14,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:06.762044
3a2a10aa-4523-473b-b9ab-ae36f99aa0a1,synozur.com,,,social_publish,generated_post,1e4d2f59-d5d4-4efc-b1be-336404fabe52,warning,"Twitter token refresh failed: Twitter token refresh failed: 400 {""error"":""invalid_request"",""error_description"":""Value passed for the token was invalid.""}","{""attempt"": 1, ""platform"": ""twitter"", ""retrying"": true, ""errorCode"": ""token_refresh_failed"", ""maxAttempts"": 5}",2026-06-27 16:14:07.624398
201f729b-8278-440c-93fe-50671e19a9f2,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,a88aa852-5743-43b7-b58a-d4106804f6f1,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476669833535950848/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:16:47.024248
3b10e764-4d23-4b1b-b602-cacc1ee65bf1,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,04e8cbf5-c380-4938-bc11-70d9dd09165b,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476669902519730176/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:16:59.321285
202fb8ea-f704-4491-903b-2773d0e89756,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,8b9606df-fab5-405e-906a-1caa790a558c,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476669927886843904/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:17:05.422394
f0b8e9c5-4b34-49a9-87af-be37bf3e8e81,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,d87f9ec5-4af2-4f54-b002-2ca629a57425,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476669950984867840/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:17:12.52165
7e68d645-0b88-4f4a-a477-5476426b41c8,synozur.com,,,social_publish,generated_post,a1c4d4cd-f1fa-4ea2-9e3d-c7d08205f1d3,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476669980382728194,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:17:48.125383
706c485f-c7fb-47b4-b071-1d46c26cc6bb,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,f25871f0-e1b1-4576-bd06-c6b882af86d6,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476670184590573568/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:18:18.724285
c9dc5bcc-05ca-47f5-abbd-9973b72a9a04,synozur.com,,,social_publish,generated_post,7cb90d8b-5d88-470f-b629-2f59ac419657,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476670345643487232,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:18:46.510901
922f13c5-728e-4e20-9b30-9a8931bc5685,synozur.com,,,social_publish,generated_post,6b98e9bf-5abd-4acd-83ad-153f92248d88,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476670375007842304,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:18:53.621913
2b47edb9-1b5c-4184-8943-67676d3164c8,synozur.com,,,social_publish,generated_post,c7faebbf-c676-4bef-84c7-1b40c45a88ca,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476670425834340352,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:19:03.421328
cf82598d-6943-4e15-a085-02b94a0651cf,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,a0fae640-f357-4814-ab00-dcc6fa112c46,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476670447045005312/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:19:10.622217
758c81d0-6666-4c1c-97aa-c180c6effff3,synozur.com,,,social_publish,generated_post,13865564-2699-4e49-8716-b49d9279c7a5,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476670482193358848,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:19:23.021866
2aa33f5a-5f10-424a-a469-ef834663d6f7,synozur.com,,,social_publish,generated_post,0a4903d3-0f1e-48ae-8b26-2d74f4104a07,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476670582177021953,"{""attempt"": 1, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:19:52.021376
bbdf18eb-7467-4ba4-b803-bc497962bd2f,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,6b98e9bf-5abd-4acd-83ad-153f92248d88,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476678952007200768/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:52:57.448845
645835c1-fd99-43ef-8664-6b9712ee23ed,synozur.com,,,social_publish,generated_post,c7faebbf-c676-4bef-84c7-1b40c45a88ca,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476678975231000576,"{""attempt"": 2, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:53:15.523148
96bd92ad-8513-4169-94f6-dacff6b3bc7c,synozur.com,,,social_publish,generated_post,13865564-2699-4e49-8716-b49d9279c7a5,warning,Connection terminated due to connection timeout,"{""attempt"": 2, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""exception"", ""maxAttempts"": 5}",2026-06-27 16:58:56.124977
49541e2b-38fb-47df-9b04-5f6675a9b686,synozur.com,,,social_publish,generated_post,0a4903d3-0f1e-48ae-8b26-2d74f4104a07,warning,com.linkedin.content.common.exception.BadRequestResponseException: Content is a duplicate of urn:li:share:7476680515622817792,"{""attempt"": 2, ""platform"": ""linkedin"", ""retrying"": true, ""errorCode"": ""http_422"", ""maxAttempts"": 5}",2026-06-27 16:59:08.67135
317565a0-8f6b-43d4-b1a7-0792c15f7488,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,a1c4d4cd-f1fa-4ea2-9e3d-c7d08205f1d3,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476680531854786560/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:59:09.624069
72d5670a-93bc-459b-9e5a-9829e52e2c40,synozur.com,137db123-4906-4e61-af99-f0d23d86a622,,social_publish,generated_post,7cb90d8b-5d88-470f-b629-2f59ac419657,ok,Published to linkedin,"{""url"": ""https://www.linkedin.com/feed/update/urn%3Ali%3Ashare%3A7476680537357701120/"", ""accountId"": ""28e07d5b-fd3f-4ac7-b0d1-32aa0c3055c4""}",2026-06-27 16:59:10.947692
